code,銘柄名称,市場区分,業種,売買単位,東証上場日
4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,スタンダード,その他金融業,100,2004-11-11
4347,ブロードメディア,スタンダード,サービス業,100,2013-07-16
4350,メディカルシステムネットワーク,スタンダード,小売業,100,2008-09-12
4351,山田再生系債権回収総合事務所,スタンダード,その他金融業,100,2013-07-16
4356,応用技術,スタンダード,情報・通信業,100,2013-07-16
4360,マナック・ケミカル・パートナーズ,スタンダード,化学,100,2021-10-01
4361,川口化学工業,スタンダード,化学,100,1961-10-02
4362,日本精化,プライム,化学,100,1997-11-11
4365,松本油脂製薬,スタンダード,化学,100,2013-07-16
4366,ダイトーケミックス,スタンダード,化学,100,2013-07-16
4367,広栄化学,スタンダード,化学,100,2013-07-16
4368,扶桑化学工業,プライム,化学,100,2013-07-16
4369,トリケミカル研究所,プライム,化学,100,2013-07-16
436A,サイバーソリューションズ,グロース,情報・通信業,100,2025-10-23
4370,モビルス,グロース,情報・通信業,100,2021-09-02
4371,コアコンセプト・テクノロジー,グロース,情報・通信業,100,2021-09-22
4372,ユミルリンク,グロース,情報・通信業,100,2021-09-22
4373,シンプレクス・ホールディングス,プライム,情報・通信業,100,2021-09-22
4374,ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,グロース,情報・通信業,100,2021-09-28
4375,セーフィー,グロース,情報・通信業,100,2021-09-29
4376,くふうカンパニーホールディングス,グロース,情報・通信業,100,2021-10-01
4377,ワンキャリア,グロース,情報・通信業,100,2021-10-07
4378,ＣＩＮＣ,グロース,情報・通信業,100,2021-10-26
4379,Ｐｈｏｔｏｓｙｎｔｈ,グロース,情報・通信業,100,2021-11-05
4380,Ｍマート,グロース,情報・通信業,100,2018-02-23
4381,ビープラッツ,グロース,情報・通信業,100,2018-04-04
4382,ＨＥＲＯＺ,スタンダード,情報・通信業,100,2018-04-20
4384,ラクスル,プライム,情報・通信業,100,2018-05-31
4385,メルカリ,プライム,情報・通信業,100,2018-06-19
4386,ＳＩＧグループ,スタンダード,情報・通信業,100,2018-06-21
4387,ＺＵＵ,グロース,情報・通信業,100,2018-06-21
4388,エーアイ,スタンダード,情報・通信業,100,2018-06-27
4389,プロパティデータバンク,グロース,情報・通信業,100,2018-06-27
438A,インフキュリオン,グロース,情報・通信業,100,2025-10-24
4390,ＩＰＳ,プライム,情報・通信業,100,2018-06-27
4391,ロジザード,グロース,情報・通信業,100,2018-07-04
4392,ＦＩＧ,プライム,情報・通信業,100,2018-07-02
4393,バンク・オブ・イノベーション,グロース,情報・通信業,100,2018-07-24
4394,エクスモーション,グロース,情報・通信業,100,2018-07-26
4395,アクリート,グロース,情報・通信業,100,2018-07-26
4396,システムサポートホールディングス,プライム,情報・通信業,100,2018-08-02
4397,チームスピリット,グロース,情報・通信業,100,2018-08-22
4398,ブロードバンドセキュリティ,スタンダード,情報・通信業,100,2018-09-26
4401,ＡＤＥＫＡ,プライム,化学,100,1949-05-16
4403,日油,プライム,化学,100,1949-09-01
4404,ミヨシ油脂,スタンダード,食料品,100,1949-05-16
4406,新日本理化,スタンダード,化学,100,2013-07-16
4409,東邦化学工業,スタンダード,化学,100,1962-05-18
4410,ハリマ化成グループ,プライム,化学,100,1989-03-06
4412,サイエンスアーツ,グロース,情報・通信業,100,2021-11-24
4413,ボードルア,プライム,情報・通信業,100,2021-11-30
4414,フレクト,グロース,情報・通信業,100,2021-12-10
4415,ブロードエンタープライズ,グロース,情報・通信業,100,2021-12-16
4416,Ｔｒｕｅ　Ｄａｔａ,グロース,情報・通信業,100,2021-12-16
4417,グローバルセキュリティエキスパート,グロース,情報・通信業,100,2021-12-20
4418,ＪＤＳＣ,グロース,情報・通信業,100,2021-12-20
4419,Ｆｉｎａｔｅｘｔホールディングス,グロース,情報・通信業,100,2021-12-22
441A,ＮＥ,グロース,情報・通信業,100,2025-11-04
4420,イーソル,スタンダード,情報・通信業,100,2018-10-12
4421,ディ・アイ・システム,スタンダード,情報・通信業,100,2018-10-19
4422,ＶＡＬＵＥＮＥＸ,グロース,情報・通信業,100,2018-10-30
4424,Ａｍａｚｉａ,グロース,情報・通信業,100,2018-12-20
4425,Ｋｕｄａｎ,グロース,情報・通信業,100,2018-12-19
4427,ＥｄｕＬａｂ,グロース,情報・通信業,100,2018-12-21
4428,シノプス,グロース,情報・通信業,100,2018-12-25
4429,リックソフト,グロース,情報・通信業,100,2019-02-26
442A,クラシコ,グロース,繊維製品,100,2025-11-05
4430,東海ソフト,スタンダード,情報・通信業,100,2019-02-27
4431,スマレジ,グロース,情報・通信業,100,2019-02-28
4432,ウイングアーク１ｓｔ,プライム,情報・通信業,100,2021-03-16
4433,ヒト・コミュニケーションズ・ホールディングス,プライム,サービス業,100,2019-03-01
4434,サーバーワークス,スタンダード,情報・通信業,100,2019-03-13
4436,ミンカブ・ジ・インフォノイド,グロース,情報・通信業,100,2019-03-19
4437,ｇｏｏｄｄａｙｓホールディングス,グロース,情報・通信業,100,2019-03-25
4438,Ｗｅｌｂｙ,グロース,情報・通信業,100,2019-03-29
4439,東名,スタンダード,情報・通信業,100,2019-04-03
4440,ヴィッツ,スタンダード,情報・通信業,100,2019-04-08
4441,トビラシステムズ,スタンダード,情報・通信業,100,2019-04-25
4442,バルテス・ホールディングス,グロース,情報・通信業,100,2019-05-30
4443,Ｓａｎｓａｎ,プライム,情報・通信業,100,2019-06-19
4444,インフォネット,グロース,情報・通信業,100,2019-06-25
4445,リビン・テクノロジーズ,グロース,情報・通信業,100,2019-06-28
4446,Ｌｉｎｋ－Ｕグループ,プライム,情報・通信業,100,2019-07-18
4447,ピー・ビーシステムズ,グロース,情報・通信業,100,2022-10-06
4448,ｋｕｂｅｌｌ,グロース,情報・通信業,100,2019-09-24
4449,ギフティ,プライム,情報・通信業,100,2019-09-20
4450,パワーソリューションズ,グロース,情報・通信業,100,2019-10-01
4452,花王,プライム,化学,100,1949-05-16
4461,第一工業製薬,プライム,化学,100,1949-05-16
4462,石原ケミカル,プライム,化学,100,2011-03-11
4463,日華化学,スタンダード,化学,100,2015-12-25
4464,ソフト９９コーポレーション,スタンダード,化学,100,2001-06-12
4465,ニイタカ,スタンダード,化学,100,2003-04-24
446A,ノースサンド,グロース,サービス業,100,2025-11-21
4471,三洋化成工業,プライム,化学,100,1973-10-11
4475,ＨＥＮＮＧＥ,グロース,情報・通信業,100,2019-10-08
4476,ＡＩ　ＣＲＯＳＳ,グロース,情報・通信業,100,2019-10-08
4477,ＢＡＳＥ,グロース,情報・通信業,100,2019-10-25
4478,フリー,グロース,情報・通信業,100,2019-12-17
4479,マクアケ,グロース,情報・通信業,100,2019-12-11
4480,メドレー,プライム,情報・通信業,100,2019-12-12
4481,ベース,プライム,情報・通信業,100,2019-12-16
4482,ウィルズ,グロース,情報・通信業,100,2019-12-17
4483,ＪＭＤＣ,プライム,情報・通信業,100,2019-12-16
4484,ランサーズ,グロース,情報・通信業,100,2019-12-16
4486,ユナイトアンドグロウ,グロース,情報・通信業,100,2019-12-18
4487,スペースマーケット,グロース,情報・通信業,100,2019-12-20
4488,ＡＩ　ｉｎｓｉｄｅ,グロース,情報・通信業,100,2019-12-25
4490,ビザスク,グロース,情報・通信業,100,2020-03-10
4491,コンピューターマネージメント,スタンダード,情報・通信業,100,2020-03-11
4492,ゼネテック,スタンダード,情報・通信業,100,2020-03-19
4493,サイバーセキュリティクラウド,グロース,情報・通信業,100,2020-03-26
4494,バリオセキュア,スタンダード,情報・通信業,100,2020-11-30
4495,アイキューブドシステムズ,グロース,情報・通信業,100,2020-07-15
4496,コマースＯｎｅホールディングス,グロース,情報・通信業,100,2020-06-26
4498,サイバートラスト,グロース,情報・通信業,100,2021-04-15
4499,Ｓｐｅｅｅ,スタンダード,情報・通信業,100,2020-07-10
4502,武田薬品工業,プライム,医薬品,100,1949-05-16
4503,アステラス製薬,プライム,医薬品,100,1949-05-16
4506,住友ファーマ,プライム,医薬品,100,1949-05-16
4507,塩野義製薬,プライム,医薬品,100,1949-05-16
4512,わかもと製薬,スタンダード,医薬品,100,1949-05-16
4516,日本新薬,プライム,医薬品,100,1962-09-21
4519,中外製薬,プライム,医薬品,100,1956-03-03
4521,科研製薬,プライム,医薬品,100,1961-10-02
4523,エーザイ,プライム,医薬品,100,1961-09-14
4524,森下仁丹,スタンダード,医薬品,100,1961-10-02
4526,理研ビタミン,プライム,食料品,100,1961-10-02
4527,ロート製薬,プライム,医薬品,100,1962-10-15
4528,小野薬品工業,プライム,医薬品,100,1963-06-01
4531,有機合成薬品工業,スタンダード,化学,100,1962-10-02
4534,持田製薬,プライム,医薬品,100,1963-05-13
4536,参天製薬,プライム,医薬品,100,1964-04-20
4538,扶桑薬品工業,プライム,医薬品,100,1989-12-22
4539,日本ケミファ,スタンダード,医薬品,100,1971-10-01
4540,ツムラ,プライム,医薬品,100,1980-11-21
4543,テルモ,プライム,精密機器,100,1982-06-21
4544,Ｈ．Ｕ．グループホールディングス,プライム,サービス業,100,1983-09-01
4547,キッセイ薬品工業,プライム,医薬品,100,1988-12-22
4548,生化学工業,プライム,医薬品,100,2004-03-23
4549,栄研化学,プライム,医薬品,100,1990-01-29
4552,ＪＣＲファーマ,プライム,医薬品,100,2011-03-18
4553,東和薬品,プライム,医薬品,100,2004-04-05
4554,富士製薬工業,プライム,医薬品,100,2011-07-11
4556,カイノス,スタンダード,医薬品,100,2013-07-16
4558,中京医薬品,スタンダード,医薬品,100,2013-07-16
4559,ゼリア新薬工業,プライム,医薬品,100,1998-12-22
4563,アンジェス,グロース,医薬品,100,2002-09-25
4564,オンコセラピー・サイエンス,グロース,医薬品,100,2003-12-08
4565,ネクセラファーマ,プライム,医薬品,100,2004-07-29
4568,第一三共,プライム,医薬品,100,2005-09-28
4569,杏林製薬,プライム,医薬品,100,2006-03-10
456A,ＨＵＭＡＮ　ＭＡＤＥ,グロース,小売業,100,2025-11-27
4570,免疫生物研究所,グロース,医薬品,100,2013-07-16
4571,ＮＡＮＯホールディングス,グロース,医薬品,100,2008-03-05
4572,カルナバイオサイエンス,グロース,医薬品,100,2013-07-16
4574,大幸薬品,プライム,医薬品,100,2009-03-18
4575,キャンバス,グロース,医薬品,100,2009-09-17
4576,デ・ウエスタン・セラピテクス研究所,グロース,医薬品,100,2013-07-16
4577,ダイト,プライム,医薬品,100,2010-03-24
4578,大塚ホールディングス,プライム,医薬品,100,2010-12-15
4579,ラクオリア創薬,グロース,医薬品,100,2013-07-16
4582,シンバイオ製薬,グロース,医薬品,100,2013-07-16
4583,カイオム・バイオサイエンス,グロース,医薬品,100,2011-12-20
4584,キッズウェル・バイオ,グロース,医薬品,100,2012-11-30
4586,メドレックス,グロース,医薬品,100,2013-02-13
4587,ペプチドリーム,プライム,医薬品,100,2013-06-11
4588,オンコリスバイオファーマ,グロース,医薬品,100,2013-12-06
4591,リボミック,グロース,医薬品,100,2014-09-25
4592,サンバイオ,グロース,医薬品,100,2015-04-08
4593,ヘリオス,グロース,医薬品,100,2015-06-16
4594,ブライトパス・バイオ,グロース,医薬品,100,2015-10-22
4595,ミズホメディー,スタンダード,医薬品,100,2015-12-17
4596,窪田製薬ホールディングス,グロース,医薬品,100,2016-12-06
4597,ソレイジア・ファーマ,グロース,医薬品,100,2017-03-24
4598,Ｄｅｌｔａ－Ｆｌｙ　Ｐｈａｒｍａ,グロース,医薬品,100,2018-10-12
4599,ステムリム,グロース,医薬品,100,2019-08-09
